,X,Y,Y_appr
425,596.6486486486486,85.13872575829055,85.20413470388684
426,597.3513513513514,85.16708872937845,85.2329589263651
427,598.0540540540541,85.19539547399644,85.26172075790154
428,598.7567567567568,85.22364615421874,85.29042033347571
429,599.4594594594595,85.2518409316234,85.31905778806717
430,600.1621621621622,85.27997996729269,85.34763325665547
431,600.8648648648649,85.30806342181376,85.37614687422017
432,601.5675675675676,85.33609145527925,85.40459877574087
433,602.2702702702702,85.36406422728784,85.43298909619708
434,602.9729729729729,85.39198189694503,85.46131797056839
435,603.6756756756756,85.41984462286358,85.48958553383432
436,604.3783783783783,85.44765256316423,85.51779192097447
437,605.081081081081,85.47540587547635,85.54593726696841
438,605.7837837837837,85.50310471693871,85.57402170679566
439,606.4864864864865,85.5307492441999,85.60204537543581
440,607.1891891891892,85.5583396134194,85.63000840786839
441,607.8918918918919,85.58587598026787,85.65791093907298
442,608.5945945945946,85.61335849992815,85.68575310402912
443,609.2972972972973,85.64078732709588,85.71353503771638
444,610.0,85.6681626159802,85.74125687511433
445,610.7027027027027,85.69548452030453,85.76891875120253
446,611.4054054054054,85.72275319330733,85.79652080096052
447,612.1081081081081,85.74996878774283,85.82406315936788
448,612.8108108108108,85.7771314558818,85.85154596140416
449,613.5135135135135,85.80424134951235,85.87896934204892
450,614.2162162162163,85.83129861994078,85.90633343628171
451,614.918918918919,85.85830341799212,85.93363837908211
452,615.6216216216217,85.88525589401131,85.96088430542964
453,616.3243243243244,85.91215619786371,85.9880713503039
454,617.0270270270271,85.9390044789361,86.01519964868444
455,617.7297297297298,85.9658008861374,86.04226933555081
456,618.4324324324325,85.99254556789957,86.06928054588258
457,619.1351351351352,86.01923867217852,86.09623341465931
458,619.8378378378379,86.04588034645475,86.12312807686054
459,620.5405405405406,86.0724707377345,86.14996466746587
460,621.2432432432433,86.09900999255039,86.17674332145481
461,621.9459459459459,86.12549825696244,86.2034641738069
462,622.6486486486486,86.15193567655886,86.2301273595018
463,623.3513513513514,86.1783223964571,86.25673301351898
464,624.0540540540541,86.20465856130448,86.28328127083805
465,624.7567567567568,86.2309443152794,86.30977226643853
466,625.4594594594595,86.25717980209211,86.33620613529999
467,626.1621621621622,86.28336516498553,86.36258301240201
468,626.8648648648649,86.30950054673643,86.38890303272413
469,627.5675675675676,86.33558608965623,86.41516633124596
470,628.2702702702703,86.36162193559183,86.44137304294696
471,628.9729729729729,86.38760822592678,86.46752330280677
472,629.6756756756756,86.41354510158212,86.49361724580491
473,630.3783783783783,86.43943270301733,86.51965500692097
474,631.081081081081,86.46527117023138,86.54563672113449
475,631.7837837837837,86.49106064276351,86.57156252342503
476,632.4864864864865,86.51680125969455,86.59743254877213
477,633.1891891891892,86.54249315964759,86.62324693215538
478,633.8918918918919,86.56813648078911,86.64900580855436
479,634.5945945945946,86.59373136082996,86.67470931294858
480,635.2972972972973,86.61927793702635,86.70035758031761
481,636.0,86.64477634618096,86.72595074564103
482,636.7027027027027,86.67022672464373,86.75148894389838
483,637.4054054054054,86.69562920831308,86.77697231006923
484,638.1081081081081,86.7209839326369,86.80240097913315
485,638.8108108108108,86.7462910326135,86.82777508606966
486,639.5135135135135,86.7715506427927,86.85309476585837
487,640.2162162162163,86.79676289727685,86.87836015347881
488,640.918918918919,86.82192792972191,86.9035713839105
489,641.6216216216217,86.84704587333847,86.9287285921331
490,642.3243243243244,86.87211686089279,86.9538319131261
491,643.0270270270271,86.89714102470782,86.97888148186905
492,643.7297297297298,86.92211849666438,87.00387743334153
493,644.4324324324325,86.94704940820212,87.02881990252313
494,645.1351351351352,86.97193389032063,87.05370902439336
495,645.8378378378379,86.9967720735805,87.07854493393182
496,646.5405405405406,87.02156408810437,87.10332776611801
497,647.2432432432433,87.04631006357809,87.12805765593157
498,647.945945945946,87.0710101292517,87.15273473835197
499,648.6486486486486,87.09566441394065,87.17735914835886
500,649.3513513513514,87.1202730460267,87.20193102093175
501,650.0540540540541,87.14483615345922,87.22645049105017
502,650.7567567567568,87.16935386375613,87.25091769369374
503,651.4594594594595,87.1938263040051,87.27533276384202
504,652.1621621621622,87.21825360086461,87.29969583647451
505,652.8648648648649,87.24263588056502,87.32400704657081
506,653.5675675675676,87.26697326890981,87.34826652911048
507,654.2702702702703,87.29126589127642,87.37247441907306
508,654.9729729729729,87.3155138726178,87.39663085143812
509,655.6756756756756,87.3397173374631,87.42073596118522
510,656.3783783783783,87.36387640991902,87.44478988329394
511,657.081081081081,87.38799121367086,87.4687927527438
512,657.7837837837837,87.41206187198368,87.4927447045144
513,658.4864864864865,87.4360885077034,87.51664587358525
514,659.1891891891892,87.46007124325794,87.54049639493593
515,659.8918918918919,87.48401020065843,87.56429640354602
516,660.5945945945946,87.50790550150015,87.58804603439506
